distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
0.6,100.0,85.0,0.10833333333333332,8.0,1.38,0.560504347826078,1.38,0.05,1.747352886088508,6.115735101309775,0.2265039999999989,3.5
0.6,100.0,85.0,0.026666666666666665,11.0,1.16,0.6646741379310235,1.16,0.05,1.872837783341024,6.5549322416935825,0.22897799999999882,3.5
0.6,100.0,85.0,0.04166666666666667,2.0,1.76,0.49917045454544673,1.76,0.05,3.7841972159459485,1.892098607972974,0.12145999999999982,0.5
0.6,100.0,85.0,0.01,1.0,1.62,0.5313086419753005,1.62,0.05,4.05035884925731,2.0251794246286554,0.13928000000000026,0.5
0.6,100.0,85.0,0.009666666666666665,1.0,1.7,0.5226905882352862,1.7,0.05,3.58211668040707,1.791058340203534,0.11142599999999989,0.5
0.6,100.0,85.0,0.029333333333333333,1.0,1.76,0.5119568181818103,1.76,0.05,3.989541873904955,1.9947709369524786,0.09895600000000022,0.5
0.6,100.0,85.0,0.07333333333333333,1.0,1.7,0.512449411764698,1.7,0.05,3.698907633922222,1.849453816961111,0.12883599999999942,0.5
0.6,100.0,85.0,0.036000000000000004,2.0,1.58,0.5633291139240417,1.58,0.05,3.893125844000897,1.9465629220004483,0.10994000000000019,0.5
0.6,100.0,85.0,0.057666666666666665,1.0,1.76,0.5034340909090834,1.76,0.05,3.5416478564735505,1.7708239282367748,0.11395599999999986,0.5
0.6,100.0,85.0,0.02633333333333333,1.0,1.76,0.4916761363636292,1.76,0.05,3.7380453272301626,1.8690226636150815,0.13465000000000013,0.5
0.6,100.0,85.0,0.08333333333333334,1.0,1.72,0.5146302325581317,1.72,0.05,4.792180123665221,2.3960900618326106,0.1148360000000002,0.5
0.6,100.0,85.0,0.04666666666666667,1.0,1.76,0.4850999999999932,1.76,0.05,4.046576847388995,2.0232884236944977,0.14622399999999935,0.5
0.6,100.0,85.0,0.09966666666666667,1.0,1.72,0.5021639534883644,1.72,0.05,3.8170504449477316,1.9085252224738665,0.13627799999999957,0.5
0.6,100.0,85.0,0.051,1.0,1.78,0.49841460674156557,1.78,0.05,4.156567605456632,2.078283802728317,0.1128219999999999,0.5
0.6,100.0,85.0,0.07433333333333332,1.0,1.66,0.5161819277108352,1.66,0.05,4.195366813048237,2.0976834065241174,0.14313799999999965,0.5
0.6,100.0,85.0,0.011000000000000001,2.0,1.66,0.5401506024096305,1.66,0.05,4.2711229712388485,2.135561485619425,0.10335000000000004,0.5
0.6,100.0,85.0,0.022666666666666665,1.0,1.74,0.5120586206896472,1.74,0.05,4.24987099679211,2.124935498396055,0.10901799999999977,0.5
0.6,100.0,85.0,0.015,1.0,1.74,0.4999770114942455,1.74,0.05,3.33968428509265,1.669842142546326,0.1300399999999995,0.5
0.6,100.0,85.0,0.05733333333333333,1.0,1.64,0.5356060975609672,1.64,0.05,4.603627085250545,2.301813542625272,0.12160599999999983,0.5
0.6,100.0,85.0,0.051666666666666666,1.0,1.64,0.498808536585358,1.64,0.05,3.4928618678624144,1.746430933931207,0.18195399999999892,0.5
0.6,100.0,85.0,0.04533333333333333,1.0,1.72,0.5172965116278992,1.72,0.05,3.3088432245089825,1.6544216122544901,0.11024999999999995,0.5
0.6,100.0,85.0,0.036333333333333336,1.0,1.66,0.5394132530120398,1.66,0.05,4.010133001250063,2.005066500625031,0.10457400000000013,0.5
0.6,100.0,85.0,0.06499999999999999,1.0,1.74,0.5039931034482683,1.74,0.05,3.326881412658294,1.6634407063291472,0.12305200000000002,0.5
0.6,100.0,85.0,0.03761904761904762,2.0,1.68,0.5245785714285637,1.68,0.05,3.8220063868003344,1.9110031934001674,0.11870800000000024,0.5
0.6,100.0,85.0,0.047,1.0,1.74,0.4912885057471194,1.74,0.05,4.998062963152838,2.4990314815764205,0.14515800000000018,0.5
0.6,100.0,85.0,0.041333333333333326,1.0,1.76,0.4738568181818113,1.76,0.05,4.325327382826651,2.162663691413325,0.16601200000000005,0.5
0.6,100.0,85.0,0.013333333333333332,1.0,1.64,0.5445146341463325,1.64,0.05,4.042065032527785,2.0210325162638925,0.10699600000000015,0.5
0.6,100.0,85.0,0.06499999999999999,1.0,1.7,0.5260058823529327,1.7,0.05,4.251938100109267,2.125969050054634,0.10579000000000004,0.5
0.6,100.0,85.0,0.06933333333333333,1.0,1.68,0.5293488095238017,1.68,0.05,3.979398229377299,1.98969911468865,0.11069400000000007,0.5
0.6,100.0,85.0,0.051000000000000004,1.0,1.74,0.5035965517241303,1.74,0.05,3.7878207749471953,1.8939103874735965,0.12374200000000021,0.5
0.6,100.0,85.0,0.05333333333333333,1.0,1.7,0.5151164705882275,1.7,0.05,3.9320436332479556,1.966021816623978,0.12430199999999955,0.5
0.6,100.0,85.0,0.030333333333333337,1.0,1.66,0.5319686746987874,1.66,0.05,3.288440090559687,1.6442200452798434,0.11693199999999998,0.5
0.6,100.0,85.0,0.025,2.0,1.62,0.5398864197530784,1.62,0.05,4.731074287182691,2.3655371435913466,0.1253839999999996,0.5
0.6,100.0,85.0,0.022666666666666665,1.0,1.74,0.49708965517240655,1.74,0.05,4.049802940522383,2.0249014702611925,0.13506400000000024,0.5
0.6,100.0,85.0,0.051,1.0,1.74,0.5116011494252798,1.74,0.05,3.2620319337131396,1.6310159668565698,0.10981400000000008,0.5
0.6,100.0,85.0,0.0029047619047619043,1.0,1.76,0.5109329545454468,1.76,0.05,4.488979950485587,2.244489975242794,0.10075800000000024,0.5
0.6,100.0,85.0,0.04,1.0,1.68,0.5127345238095159,1.68,0.05,4.407052411393126,2.2035262056965625,0.13860599999999954,0.5
0.6,100.0,85.0,0.046,1.0,1.72,0.5041604651162716,1.72,0.05,4.116679832818584,2.058339916409292,0.13284399999999985,0.5
0.6,100.0,85.0,0.028666666666666667,1.0,1.72,0.49709767441859715,1.72,0.05,3.9833736487156117,1.9916868243578065,0.1449919999999997,0.5
0.6,100.0,85.0,0.025333333333333333,1.0,1.76,0.48638977272726563,1.76,0.05,4.145378795596817,2.072689397798408,0.14395399999999925,0.5
0.6,100.0,85.0,0.02666666666666667,1.0,1.78,0.5036898876404414,1.78,0.05,3.833043875207536,1.9165219376037679,0.10343199999999994,0.5
0.6,100.0,85.0,0.033666666666666664,1.0,1.76,0.49710340909090184,1.76,0.05,3.6910636486183734,1.845531824309187,0.12509799999999952,0.5
0.6,100.0,85.0,0.03333333333333333,1.0,1.74,0.4902149425287278,1.74,0.05,4.441323151833772,2.220661575916886,0.14702599999999938,0.5
0.6,100.0,85.0,0.022000000000000002,1.0,1.72,0.5131081395348766,1.72,0.05,4.361315797637791,2.180657898818897,0.11745400000000006,0.5
0.6,100.0,85.0,0.039,2.0,1.82,0.48717252747252,1.82,0.05,4.242083977465593,2.121041988732797,0.11334599999999984,0.5
0.6,100.0,85.0,0.025666666666666664,1.0,1.76,0.5071499999999921,1.76,0.05,3.68430848755053,1.8421542437752654,0.10741600000000011,0.5
0.6,100.0,85.0,0.02166666666666667,1.0,1.72,0.5021011627906905,1.72,0.05,3.5595387400203737,1.7797693700101875,0.1363860000000002,0.5
0.6,100.0,85.0,0.005,2.0,1.68,0.5103928571428501,1.68,0.05,3.4837451378814768,1.7418725689407373,0.14253999999999928,0.5
0.6,100.0,85.0,0.03476190476190476,1.0,1.76,0.5053159090909015,1.76,0.05,3.6489607463707205,1.8244803731853605,0.11064399999999994,0.5
0.6,100.0,85.0,0.013333333333333332,1.0,1.56,0.5467384615384527,1.56,0.05,4.159097105250587,2.079548552625293,0.1470879999999998,0.5
0.6,100.0,85.0,0.12466666666666665,2.0,1.84,0.4712576086956448,1.84,0.05,2.875638283671203,1.4378191418356019,0.13288599999999973,0.5
0.6,100.0,85.0,0.054000000000000006,1.0,1.68,0.5189940476190397,1.68,0.05,4.05003393693657,2.025016968468285,0.12808999999999993,0.5
0.6,100.0,85.0,0.04666666666666666,8.0,1.38,0.589413043478251,1.38,0.025,1.801414099531961,6.3049493483618635,0.1866099999999998,3.5
0.6,100.0,85.0,0.045,7.0,1.26,0.6190396825396722,1.26,0.025,1.556565891224709,5.4479806192864775,0.22000999999999946,3.5
0.6,100.0,85.0,0.003333333333333333,4.0,1.3,0.6297184615384511,1.3,0.025,1.8606447447678607,6.512256606687514,0.18136599999999944,3.5
0.6,100.0,85.0,0.034333333333333334,5.0,1.36,0.602033823529402,1.36,0.025,2.053796896636762,7.188289138228665,0.18123399999999942,3.5
0.6,100.0,85.0,0.10333333333333332,7.0,1.42,0.577936619718301,1.42,0.025,1.7883805105655677,6.259331786979489,0.17932999999999946,3.5
0.6,100.0,85.0,0.023333333333333334,6.0,1.32,0.6259757575757472,1.32,0.025,2.0881856373003083,7.308649730551076,0.17371199999999953,3.5
0.6,100.0,85.0,0.06,10.0,1.24,0.6492725806451498,1.24,0.025,1.98651609622594,6.95280633679079,0.19490199999999894,3.5
0.6,100.0,85.0,0.07333333333333333,7.0,1.46,0.5594917808219088,1.46,0.025,1.7726861448351883,6.204401506923164,0.18314199999999953,3.5
0.6,100.0,85.0,0.09333333333333334,6.0,1.32,0.6056651515151419,1.32,0.025,1.6356316297704518,5.724710704196581,0.2005219999999991,3.5
0.6,100.0,85.0,0.013333333333333332,8.0,1.26,0.6352698412698312,1.26,0.025,2.095531297108371,7.3343595398793,0.19955999999999957,3.5
0.6,100.0,85.0,0.001,6.0,1.22,0.6594852459016286,1.22,0.025,1.6007515042972384,5.602630265040335,0.19542800000000005,3.5
0.6,100.0,85.0,0.04666666666666666,7.0,1.38,0.5890028985507149,1.38,0.025,2.058396506483137,7.20438777269098,0.18717599999999965,3.5
0.6,100.0,85.0,0.07666666666666667,6.0,1.42,0.594376056338019,1.42,0.025,1.7170753349986723,6.009763672495355,0.15598599999999993,3.5
0.6,100.0,85.0,0.08666666666666668,7.0,1.48,0.5529013513513422,1.48,0.025,1.4547961149690374,5.091786402391628,0.1817059999999994,3.5
0.6,100.0,85.0,0.08,11.0,1.28,0.6239406249999899,1.28,0.025,1.4783686628712374,5.174290320049328,0.2013559999999994,3.5
0.6,100.0,85.0,0.05,3.0,1.34,0.617926865671632,1.34,0.025,2.019306443529082,7.067572552351789,0.1719779999999997,3.5
0.6,100.0,85.0,0.09,6.0,1.32,0.594115151515142,1.32,0.025,1.8103144059614051,6.336100420864917,0.21576799999999885,3.5
0.6,100.0,85.0,0.02,6.0,1.28,0.6329203124999898,1.28,0.025,2.227248730843676,7.795370557952869,0.18986200000000003,3.5
0.6,100.0,85.0,0.06333333333333332,10.0,1.28,0.6026078124999904,1.28,0.025,1.6730009980924372,5.855503493323526,0.22866199999999853,3.5
0.6,100.0,85.0,0.013333333333333332,7.0,1.22,0.6558147540983496,1.22,0.025,1.8041018322031124,6.3143564127108895,0.19990599999999947,3.5
0.6,100.0,85.0,0.02333333333333333,3.0,1.22,0.649560655737694,1.22,0.025,1.987703106287092,6.956960872004822,0.2075359999999994,3.5
0.6,100.0,85.0,0.03,10.0,1.3,0.6200999999999892,1.3,0.025,1.7206771103468026,6.022369886213808,0.19386999999999946,3.5
0.6,100.0,85.0,0.030666666666666665,12.0,1.36,0.5872764705882254,1.36,0.025,1.4129992162539935,4.945497256888975,0.20130399999999965,3.5
0.6,100.0,85.0,0.07,3.0,1.34,0.587422388059692,1.34,0.025,1.7575027628492448,6.151259669972356,0.21285399999999946,3.5
0.6,100.0,85.0,0.006666666666666666,4.0,1.36,0.5977411764705788,1.36,0.025,1.7496812425467405,6.123884348913593,0.1870719999999994,3.5
0.6,100.0,85.0,0.05333333333333333,7.0,1.26,0.6406857142857042,1.26,0.025,1.6043862057107479,5.615351719987618,0.1927359999999995,3.5
0.6,100.0,85.0,0.07666666666666666,8.0,1.38,0.6082797101449177,1.38,0.025,1.981993913215868,6.9369786962555375,0.16057399999999997,3.5
0.6,100.0,85.0,0.04,7.0,1.28,0.61139687499999,1.28,0.025,1.6672135348108093,5.835247371837831,0.2174119999999994,3.5
0.6,100.0,85.0,0.04333333333333333,6.0,1.22,0.6617327868852347,1.22,0.025,1.8936046979598458,6.627616442859462,0.1926859999999994,3.5
0.6,100.0,85.0,0.019999999999999997,5.0,1.44,0.5614791666666578,1.44,0.025,1.7774613629584923,6.221114770354725,0.19146999999999945,3.5
0.6,100.0,85.0,0.06,5.0,1.34,0.6281402985074525,1.34,0.025,2.112008837381234,7.392030930834316,0.15829199999999957,3.5
0.6,100.0,85.0,0.02,7.0,1.3,0.6450538461538363,1.3,0.025,2.137631879861988,7.481711579516959,0.16142999999999966,3.5
0.6,100.0,85.0,0.01,8.0,1.26,0.6532634920634809,1.26,0.025,1.6201613563288302,5.670564747150907,0.17688799999999946,3.5
0.6,100.0,85.0,0.056666666666666664,6.0,1.36,0.6119249999999901,1.36,0.025,2.065733190457666,7.23006616660183,0.1677819999999997,3.5
0.6,100.0,85.0,0.04,4.0,1.22,0.6543196721311366,1.22,0.025,2.0403970067786426,7.14138952372525,0.20172999999999902,3.5
0.6,100.0,85.0,0.06333333333333332,4.0,1.28,0.6409781249999892,1.28,0.025,1.68788295407247,5.907590339253646,0.17954799999999982,3.5
0.6,100.0,85.0,0.05,6.0,1.36,0.6260367647058722,1.36,0.025,2.3768280440670395,8.318898154234638,0.14858999999999958,3.5
0.6,100.0,85.0,0.07,7.0,1.34,0.6130104477611837,1.34,0.025,2.087131880266644,7.304961580933253,0.17856599999999953,3.5
0.6,100.0,85.0,0.065,10.0,1.38,0.5817666666666572,1.38,0.025,1.4785514373520725,5.174930030732253,0.19716199999999925,3.5
0.6,100.0,85.0,0.03,3.0,1.32,0.6335590909090805,1.32,0.025,1.9122580724033729,6.692903253411802,0.16370199999999951,3.5
0.6,100.0,85.0,0.07333333333333333,7.0,1.5,0.556099999999991,1.5,0.025,1.6054363975244714,5.619027391335647,0.16584999999999986,3.5
0.6,100.0,85.0,0.01,7.0,1.26,0.6537174603174494,1.26,0.025,1.7748412747835964,6.211944461742589,0.17631599999999964,3.5
0.6,100.0,85.0,0.03666666666666667,10.0,1.18,0.6659101694915142,1.18,0.025,1.8986950756945007,6.645432764930753,0.21422599999999878,3.5
0.6,100.0,85.0,0.06,9.0,1.32,0.6258287878787779,1.32,0.025,1.697507355591516,5.941275744570304,0.17390599999999928,3.5
0.6,100.0,85.0,0.03333333333333333,6.0,1.26,0.6386682539682433,1.26,0.025,2.0840028751137374,7.294010062898086,0.19527799999999904,3.5
0.6,100.0,85.0,0.03666666666666667,7.0,1.22,0.6620934426229395,1.22,0.025,1.8695880012326849,6.543558004314398,0.19224599999999945,3.5
0.6,100.0,85.0,0.01,5.0,1.18,0.6659694915254127,1.18,0.025,1.8038984583812292,6.313644604334301,0.214155999999999,3.5
0.6,100.0,85.0,0.03666666666666667,5.0,1.36,0.6236426470588138,1.36,0.025,1.801567474774411,6.305486161710439,0.1518460000000002,3.5
0.6,100.0,85.0,0.07666666666666666,5.0,1.38,0.5883420289854973,1.38,0.025,1.5324523268682868,5.363583144039002,0.18808799999999973,3.5
0.6,100.0,85.0,0.05333333333333333,8.0,1.34,0.5984716417910351,1.34,0.025,1.7334839594729876,6.067193858155457,0.19804799999999945,3.5
0.6,100.0,85.0,0.03833333333333333,1.0,1.76,0.5015443181818106,1.76,0.025,5.0901349658101385,2.5450674829050692,0.11728199999999994,0.5
0.6,100.0,85.0,0.025333333333333336,1.0,1.7,0.5126635294117566,1.7,0.025,4.66067328151566,2.3303366407578285,0.12847200000000014,0.5
0.6,100.0,85.0,0.03295238095238096,1.0,1.86,0.47177311827956303,1.86,0.025,3.944793787386322,1.9723968936931617,0.12250199999999982,0.5
0.6,100.0,85.0,0.10833333333333332,1.0,1.78,0.48936516853931855,1.78,0.025,3.58239448083362,1.7911972404168108,0.12892999999999977,0.5
0.6,100.0,85.0,0.07166666666666666,4.0,1.84,0.47672282608694955,1.84,0.025,3.6981925023919713,1.8490962511959852,0.12282999999999963,0.5
0.6,100.0,85.0,0.05333333333333334,2.0,1.8,0.5015355555555483,1.8,0.025,3.857518404678468,1.9287592023392346,0.09723600000000017,0.5
0.6,100.0,85.0,0.017666666666666667,1.0,1.8,0.4894833333333263,1.8,0.025,4.941042505986248,2.4705212529931235,0.11893000000000022,0.5
0.6,100.0,85.0,0.062,1.0,1.82,0.486114285714278,1.82,0.025,3.601721860773521,1.8008609303867606,0.11527199999999997,0.5
0.6,100.0,85.0,0.024047619047619047,1.0,1.86,0.48971827956988495,1.86,0.025,5.108602230004038,2.5543011150020187,0.08912400000000019,0.5
0.6,100.0,85.0,0.07066666666666667,1.0,1.86,0.48731505376343365,1.86,0.025,4.398970457068338,2.1994852285341704,0.09359400000000014,0.5
0.6,100.0,85.0,0.012666666666666668,1.0,1.76,0.5026011363636284,1.76,0.025,4.101533885956651,2.0507669429783246,0.11542200000000008,0.5
0.6,100.0,85.0,0.029999999999999995,1.0,1.78,0.49551348314605964,1.78,0.025,3.3128877555451255,1.6564438777725636,0.11798599999999987,0.5
0.6,100.0,85.0,0.09633333333333333,1.0,1.82,0.4889098901098828,1.82,0.025,3.6965881055622365,1.8482940527811178,0.11018400000000002,0.5
0.6,100.0,85.0,0.06833333333333333,1.0,1.78,0.5070101123595431,1.78,0.025,4.957666059127492,2.4788330295637446,0.09752200000000015,0.5
0.6,100.0,85.0,0.08166666666666667,1.0,1.8,0.49711888888888184,1.8,0.025,4.508327165701922,2.2541635828509605,0.10518600000000018,0.5
0.6,100.0,85.0,0.06499999999999999,1.0,1.92,0.46068229166665936,1.92,0.025,3.77770093563175,1.8888504678158748,0.11548999999999991,0.5
0.6,100.0,85.0,0.11333333333333334,1.0,1.72,0.4930965116278994,1.72,0.025,4.087317733024644,2.043658866512323,0.15187399999999895,0.5
0.6,100.0,85.0,0.017333333333333333,1.0,1.74,0.5051655172413717,1.74,0.025,4.29663621573513,2.1483181078675635,0.12101200000000008,0.5
0.6,100.0,85.0,0.05000000000000001,1.0,1.84,0.4820043478260799,1.84,0.025,3.89673556574203,1.9483677828710144,0.11311199999999984,0.5
0.6,100.0,85.0,0.05,1.0,1.8,0.48011777777777065,1.8,0.025,3.5881562549813615,1.7940781274906812,0.13578799999999977,0.5
0.6,100.0,85.0,0.11600000000000002,1.0,1.88,0.4680882978723335,1.88,0.025,3.840091828100007,1.9200459140500037,0.11999400000000016,0.5
0.6,100.0,85.0,0.025,1.0,1.74,0.5098264367816019,1.74,0.025,3.4090064976884547,1.704503248844228,0.11290200000000014,0.5
0.6,100.0,85.0,0.11833333333333332,1.0,1.78,0.4828988764044869,1.78,0.025,3.1263360910277913,1.5631680455138954,0.14043999999999943,0.5
0.6,100.0,85.0,0.05666666666666667,1.0,1.72,0.51315116279069,1.72,0.025,4.389224401479953,2.1946122007399764,0.11738000000000018,0.5
0.6,100.0,85.0,0.06333333333333332,1.0,1.78,0.46323146067415055,1.78,0.025,3.375292946384707,1.687646473192353,0.175447999999999,0.5
0.6,100.0,85.0,0.07533333333333332,1.0,1.8,0.4858288888888816,1.8,0.025,3.901338341084701,1.9506691705423507,0.12550799999999993,0.5
0.6,100.0,85.0,0.059,1.0,1.86,0.46326236559139056,1.86,0.025,3.2373273790430317,1.618663689521516,0.1383319999999998,0.5
0.6,100.0,85.0,0.06666666666666667,1.0,1.7,0.5037964705882272,1.7,0.025,2.9740955801531133,1.4870477900765569,0.14354599999999976,0.5
0.6,100.0,85.0,0.037333333333333336,2.0,1.78,0.5034752808988683,1.78,0.025,3.9212872772836587,1.9606436386418293,0.10381400000000023,0.5
0.6,100.0,85.0,0.06166666666666667,1.0,1.82,0.46801318681317955,1.82,0.025,3.6129929175501254,1.8064964587750623,0.14821599999999907,0.5
0.6,100.0,85.0,0.03666666666666667,1.0,1.74,0.5082540229884981,1.74,0.025,4.8113069725456805,2.4056534862728407,0.11563800000000006,0.5
0.6,100.0,85.0,0.03233333333333333,1.0,1.82,0.4760505494505422,1.82,0.025,4.460517821743343,2.2302589108716715,0.13358799999999948,0.5
0.6,100.0,85.0,0.036333333333333336,1.0,1.72,0.5155848837209226,1.72,0.025,4.530011866615288,2.265005933307643,0.11319399999999985,0.5
0.6,100.0,85.0,0.050333333333333334,1.0,1.84,0.49209673913042784,1.84,0.025,4.538170245454105,2.269085122727052,0.09454200000000006,0.5
0.6,100.0,85.0,0.08333333333333334,1.0,1.78,0.49630786516853187,1.78,0.025,4.233572114240328,2.1167860571201635,0.11657199999999968,0.5
0.6,100.0,85.0,0.05266666666666667,1.0,1.76,0.510530681818174,1.76,0.025,4.297489108481034,2.1487445542405164,0.10146600000000001,0.5
0.6,100.0,85.0,0.04833333333333333,2.0,1.88,0.4752563829787161,1.88,0.025,3.587628008415829,1.793814004207914,0.10651800000000007,0.5
0.6,100.0,85.0,0.05466666666666666,1.0,1.74,0.5101229885057398,1.74,0.025,5.162591876938764,2.5812959384693817,0.11238599999999975,0.5
0.6,100.0,85.0,0.09533333333333333,1.0,1.8,0.46752777777777094,1.8,0.025,3.066102847445177,1.533051423722588,0.15844999999999904,0.5
0.6,100.0,85.0,0.071,1.0,1.72,0.5122848837209224,1.72,0.025,3.592181881732493,1.7960909408662464,0.11886999999999981,0.5
0.6,100.0,85.0,0.09633333333333333,1.0,1.8,0.4914355555555479,1.8,0.025,3.6298691540403416,1.814934577020171,0.11541599999999987,0.5
0.6,100.0,85.0,0.035,1.0,1.8,0.4829266666666594,1.8,0.025,3.790168814615284,1.895084407307642,0.13073199999999965,0.5
0.6,100.0,85.0,0.07033333333333333,3.0,1.68,0.5114761904761824,1.68,0.025,4.082875931028622,2.041437965514311,0.14071999999999962,0.5
0.6,100.0,85.0,0.05366666666666667,1.0,1.78,0.4882370786516777,1.78,0.025,3.4281646912414274,1.7140823456207126,0.1309379999999999,0.5
0.6,100.0,85.0,0.042666666666666665,1.0,1.76,0.5015772727272652,1.76,0.025,4.051462064802503,2.02573103240125,0.1172240000000001,0.5
0.6,100.0,85.0,0.05433333333333334,1.0,1.82,0.48434175824175096,1.82,0.025,3.7523848972800695,1.8761924486400345,0.11849799999999973,0.5
0.6,100.0,85.0,0.03900000000000001,1.0,1.8,0.4893044444444372,1.8,0.025,3.7523155963042774,1.876157798152138,0.11925199999999975,0.5
0.6,100.0,85.0,0.08566666666666667,3.0,1.74,0.49017126436780856,1.74,0.025,3.141807528898819,1.57090376444941,0.14710199999999957,0.5
0.6,100.0,85.0,0.10533333333333333,1.0,1.82,0.4771527472527398,1.82,0.025,3.622697895145466,1.8113489475727325,0.13158199999999967,0.5
0.6,100.0,85.0,0.03966666666666667,1.0,1.86,0.48829247311827195,1.86,0.025,3.9270206241838808,1.9635103120919417,0.0917760000000003,0.5
0.6,100.0,85.0,0.023,10.0,1.22,0.6568049180327756,1.22,0.0,2.1557321680466583,7.545062588163305,0.19869799999999985,3.5
0.6,100.0,85.0,0.023333333333333334,9.0,1.32,0.6115818181818078,1.32,0.0,1.5199061003131973,5.319671351096193,0.1927119999999996,3.5
0.6,100.0,85.0,0.07,10.0,1.16,0.6388810344827481,1.16,0.0,1.7568578249560056,6.149002387346021,0.25889799999999846,3.5
0.6,100.0,85.0,0.06666666666666667,5.0,1.32,0.6160272727272621,1.32,0.0,1.7746650987708497,6.211327845697978,0.18684399999999982,3.5
0.6,100.0,85.0,0.015,7.0,1.38,0.5937536231883961,1.38,0.0,1.5087406605545632,5.2805923119409695,0.18061999999999973,3.5
0.6,100.0,85.0,0.02333333333333333,11.0,1.44,0.5902513888888792,1.44,0.0,1.3225460354587608,4.628911124105662,0.1500379999999998,3.5
0.6,100.0,85.0,0.026666666666666665,7.0,1.26,0.6259158730158628,1.26,0.0,1.855023164549273,6.492581075922455,0.21134599999999942,3.5
0.6,100.0,85.0,0.08,10.0,1.3,0.6277553846153741,1.3,0.0,1.8589215325859743,6.506225364050908,0.18391799999999964,3.5
0.6,100.0,85.0,0.03,9.0,1.32,0.6197075757575653,1.32,0.0,2.0614976120442297,7.215241642154804,0.18198599999999918,3.5
0.6,100.0,85.0,0.09,8.0,1.34,0.5984119402984983,1.34,0.0,1.928860345274035,6.751011208459119,0.19812799999999917,3.5
0.6,100.0,85.0,0.04,7.0,1.28,0.5884640624999903,1.28,0.0,1.8805856485805668,6.582049770031988,0.24676599999999888,3.5
0.6,100.0,85.0,0.06333333333333334,7.0,1.4,0.5716828571428483,1.4,0.0,1.9975049597725365,6.991267359203879,0.1996439999999989,3.5
0.6,100.0,85.0,0.04999999999999999,5.0,1.34,0.6113238805970049,1.34,0.0,1.8314608427441017,6.4101129496043585,0.18082599999999996,3.5
0.6,100.0,85.0,0.10666666666666667,7.0,1.34,0.5833373134328266,1.34,0.0,2.1147740197119154,7.401709068991705,0.2183279999999998,3.5
0.6,100.0,85.0,0.05333333333333333,6.0,1.38,0.5854260869565122,1.38,0.0,1.8156416821344639,6.354745887470621,0.19211199999999976,3.5
0.6,100.0,85.0,0.06333333333333332,7.0,1.38,0.566610144927527,1.38,0.0,1.6493364474375565,5.77267756603145,0.218077999999999,3.5
0.6,100.0,85.0,0.04,7.0,1.32,0.611487878787868,1.32,0.0,1.7729420819492905,6.205297286822518,0.19283599999999962,3.5
0.6,100.0,85.0,0.013333333333333332,6.0,1.32,0.6211272727272628,1.32,0.0,1.975185269228343,6.913148442299198,0.18011199999999952,3.5
0.6,100.0,85.0,0.06333333333333334,9.0,1.28,0.6461531249999896,1.28,0.0,1.941200326033002,6.794201141115503,0.17292399999999958,3.5
0.6,100.0,85.0,0.07666666666666667,9.0,1.32,0.6106454545454447,1.32,0.0,1.5645205953004937,5.475822083551727,0.19394799999999954,3.5
0.6,100.0,85.0,0.06,3.0,1.44,0.5932374999999906,1.44,0.0,1.7372778442813273,6.080472454984643,0.14573799999999998,3.5
0.6,100.0,85.0,0.07333333333333333,8.0,1.26,0.6011793650793553,1.26,0.0,1.7240511826197347,6.034179139169071,0.24251399999999879,3.5
0.6,100.0,85.0,0.06833333333333334,4.0,1.36,0.6109647058823432,1.36,0.0,2.0409691971740793,7.1433921901092745,0.1690879999999998,3.5
0.6,100.0,85.0,0.04666666666666666,4.0,1.48,0.5599581081080998,1.48,0.0,2.0669059979406876,7.234170992792409,0.17126199999999972,3.5
0.6,100.0,85.0,0.05833333333333333,6.0,1.38,0.6017275362318742,1.38,0.0,2.2586962679650124,7.905436937877542,0.16961599999999963,3.5
0.6,100.0,85.0,0.013333333333333332,7.0,1.34,0.6081164179104381,1.34,0.0,1.9064872671454187,6.672705435008966,0.1851239999999998,3.5
0.6,100.0,85.0,0.06666666666666667,6.0,1.44,0.562472222222214,1.44,0.0,2.280876866994312,7.983069034480091,0.1900399999999993,3.5
0.6,100.0,85.0,0.07333333333333333,6.0,1.36,0.5801794117646961,1.36,0.0,1.6214000090014429,5.674900031505048,0.21095599999999923,3.5
0.6,100.0,85.0,0.07,4.0,1.36,0.5959852941176369,1.36,0.0,1.9746683012636888,6.911339054422909,0.1894599999999998,3.5
0.6,100.0,85.0,0.02666666666666667,7.0,1.22,0.6511295081967108,1.22,0.0,2.074895882902506,7.26213559015877,0.20562199999999917,3.5
0.6,100.0,85.0,0.07666666666666666,7.0,1.4,0.5874771428571333,1.4,0.0,1.7290857581397407,6.05180015348909,0.1775319999999992,3.5
0.6,100.0,85.0,0.056666666666666664,7.0,1.34,0.6019119402984976,1.34,0.0,1.753013305082373,6.135546567788311,0.19343799999999958,3.5
0.6,100.0,85.0,0.02333333333333333,7.0,1.26,0.6172698412698312,1.26,0.0,1.7750159903853164,6.212555966348607,0.2222399999999994,3.5
0.6,100.0,85.0,0.05333333333333333,8.0,1.36,0.5983999999999904,1.36,0.0,1.6807020929910041,5.882457325468516,0.18617599999999956,3.5
