evolution$generation,gravityDecay,overlapThreshold,transportationCost,distribSd,errorRelativeCost,errorLinkLength,errorNetworkSize,evolution$samples
28600,1.7519622791906662,0.003654228782932434,0.10148408011946826,0.020901824361471533,0.07117850633358082,1008.2291924098719,5625.0,1
28600,4.80990294584592,0.3939733945330859,2.3703557905249353,0.019158101783396515,6.964494388978092,688.2161819768942,5329.0,1
28600,5.424257310708248,0.4992412601875272,1.0533772776709247,0.01,2.7087219557906943,576.845316161878,11236.0,1
28600,3.431252474846609,0.3558080047663826,0.2935936785991464,0.010768876246482609,1.273174165147672,723.1516833100815,11664.0,1
28600,1.1311964161374197,0.0,0.12932078337544184,0.022300427562327606,2.6027185120087155E-8,1101.7295664019548,11449.0,33
28600,5.592070535288967,0.4829202968569421,0.12423863446370137,0.010003724744304724,5.806741342680721,499.0843707413041,10609.0,4
28600,6.043083950505099,0.46270763067769566,0.13006296596171704,0.01,5.464249929297355,507.18080746855304,11025.0,1
28600,5.429634871513011,0.43235401096309045,0.31363362790435767,0.01,3.853994603067237,621.1688864743658,10404.0,1
28600,5.649295128289325,0.49880129055038996,1.1173136934832588,0.01,3.159658470292696,603.532595524891,10816.0,1
28600,2.526854983221007,1.6543268633322714E-8,0.10023991363431284,0.010869120667176959,0.3615460091271478,887.3162073569724,10201.0,7
28600,3.9645475766632856,0.3265829263255192,0.6178522051931457,0.010005357606123403,1.24001960084202,723.3681505774753,10000.0,1
28600,6.086168814548687,0.4676275542255621,0.1224928221738809,0.010154968464536843,5.134543772391567,544.8532299964476,9801.0,1
28600,1.6500259764688128,0.015018764152553543,0.14068878787567782,0.027172758186113824,0.18602258316672382,1016.298981439609,4225.0,1
28600,3.5110168176550913,0.18204926439331734,0.33895278869980594,0.01041543975228434,1.845181832752367,719.9156484889902,9604.0,1
28600,4.815570190475334,0.3859267457581328,0.3143950207640131,0.010422004446586475,3.951357386224504,602.3899757286277,9409.0,1
28600,6.154114915453584,0.4425312124965463,0.16708172086012024,0.010127655895626753,4.138446119323102,551.2019344840659,9216.0,1
28600,4.403081726760414,0.35241454638273656,0.438039580614064,0.010884316899986264,3.1992184479386396,675.8789433710169,8836.0,2
28600,1.2051399014044035,0.00585520240286555,0.15503896619868163,0.02020480465401157,5.889879151764097E-4,1081.0323874459793,8649.0,5
28600,1.1264167017745361,0.0,0.21950918049204418,0.02006694041482939,1.8213948162731537E-4,1100.2511687789374,9025.0,1
28600,1.1538669649407984,0.0,0.13263915813284316,0.021870265312278196,6.779221300892067E-4,1119.5645913775568,7569.0,1
28600,7.345053505599426,0.49560599144725875,0.6639645359871359,0.010216780397112211,11.02916970902269,406.7894840056744,8464.0,2
28600,7.36766632688731,0.4814309521206182,0.30873156687015996,0.01,12.00138947731993,409.4126319805056,8281.0,1
28600,1.5332242786040233,0.012481413902589073,0.1,0.019923256419657615,0.04418404804678965,1040.1315245188227,8100.0,3
28600,3.479470460248108,0.1918057258291527,0.32009579334325133,0.010420319322127876,1.5114619563729699,738.0649684888721,7921.0,1
28600,3.9451353223372108,0.2196360311182747,0.35263050584094036,0.010000769069220457,2.984768284928873,692.0994412952709,7744.0,1
28600,4.84289494334074,0.33076895894839,0.10034920750463298,0.01001100079222755,3.992440853025614,631.7569883811967,7056.0,1
28600,6.208898705828733,0.4382276436107151,0.1866040333406675,0.010126797836142164,7.609788726171932,517.9284750045432,7396.0,1
28600,1.2360029830446888,0.0,0.10798951934949709,0.019836062167604893,0.006314626235328716,1074.8741808524678,7225.0,1
28600,6.228563154451942,0.4421577160020895,0.18276219722165157,0.010126749266850992,9.486380082831397,488.8602392139187,6889.0,5
28600,7.794240115021593,0.5,0.27756955834061536,0.010124052342699795,17.903245390277355,334.09770040733906,6724.0,1
28600,3.244985947627006,0.0,0.11846146439869004,0.01000290619362443,0.5476176434594674,876.5317372460548,6400.0,4
28600,6.97802903071426,0.4756842939484052,0.6662822184205339,0.01105854378270166,12.60187022200169,457.31109440784195,6241.0,2
28600,1.3086551751352666,2.387012707471364E-4,0.1,0.023525918279205763,0.0037546711451956374,1091.524599216006,6561.0,1
28600,7.896718563004962,0.41978961332974607,1.6117690299614646,0.010004843313540965,15.621990264499964,369.7965442056001,5776.0,4
28600,5.718652760192236,0.32323667809994555,0.33219764918877054,0.01007428387618781,6.74243529671427,541.5197241526948,5929.0,2
28600,2.6964661700294683,4.1316258553004875E-5,0.10010037068488432,0.010866943174846622,0.37331690263546446,869.0528384803604,5041.0,1
28600,1.6849137585989724,0.0,0.1,0.02105770534299434,0.11302271628685373,1031.5503777667857,4900.0,2
28600,6.493159323410033,0.22509760679880358,0.10492920910827226,0.010037149986831853,11.342939247503505,479.6014535527181,4096.0,6
28600,1.0,0.0,0.2620838542737732,0.11089393453332176,0.07138386347999363,1109.8577036563945,3969.0,3
28600,8.12748893932572,0.3583181678051234,0.5943968587597308,0.010003658651275185,22.385454717246574,355.03033662879216,3600.0,1
28600,6.459635385138487,0.11232036154508054,0.2936078671623721,0.010271853074462928,9.23728016422843,507.8675632740423,3844.0,1
28600,8.507926273619475,0.3554278849593782,0.5632132351901261,0.010006308553119448,29.468005036499907,267.19393921444976,3481.0,1
28600,1.0063016798127518,0.004514342170380639,0.2636395502492541,0.11116124809620902,0.1200679864448153,1095.5495551670256,3721.0,1
28600,11.95386698711091,0.4994293636071635,0.7028493361863887,0.010633567146431693,48.500721949680674,178.66424827864878,3364.0,1
28600,8.749122296899928,0.3558844635592694,0.5745262131813446,0.010006135040841392,34.17864965605397,266.13185829741195,3249.0,1
28600,4.027525144878867,0.016896651841433713,0.10113221844715209,0.01,3.3435553520985963,702.6810432851915,3136.0,1
28600,35.15988038483807,0.48833925642733067,0.12832356138128834,0.010169199575034541,286.2636324060049,0.06270476735181221,2916.0,1
28600,6.361237717725057,0.11326620666306475,0.29097237236575546,0.010381414736468796,11.76166916274014,464.18899658375625,3025.0,25
28600,42.16248207900312,0.5,0.1,0.010003594998165959,317.8630673489015,0.29999447038736216,2809.0,1
28600,11.522753392103104,0.3107145595133541,0.2166407975087558,0.010083788919461946,72.29329963895735,152.78831183588056,2601.0,1
28600,7.454592351122639,0.1228656634758746,0.2276207922791838,0.01037428834727933,23.360085551247376,447.4873985904952,2116.0,1
28600,11.92876862521828,0.3536772109662929,0.7124417955829414,0.010004470797866627,53.556248654982724,216.2114320969094,2500.0,1
28600,20.656929674514696,0.5,0.27683920724165756,0.01,188.0372522952643,23.732351815949926,2704.0,1
28600,11.982224961277323,0.36539470251837675,0.4428874803543542,0.01,65.59330577828023,187.78388939639856,2304.0,1
28600,40.69379025913086,0.49676402457052454,0.17694143761051856,0.010018757196795978,361.4482218062759,3.0099060939694158,2209.0,5
28600,15.761499762301238,0.175351433255115,5.512904375854037,0.23154136890696195,3.522503351463758,989.7074671360326,2401.0,1
28600,7.378197066146784,0.08762929886998226,0.11324310981193166,0.010387554588671171,26.443767394787034,378.40586942749974,2025.0,2
28600,33.763477173697616,0.45555973233223457,0.18236916091816505,0.01,275.30856290456717,7.663290893489349,1936.0,8
28600,11.525733810250566,0.2829270800909611,0.7876356293009056,0.010085425734390039,63.39788025924449,211.9782608697103,1849.0,3
28600,11.927930336773658,0.3666755478295469,0.44211884698836246,0.01,82.03300826645363,156.51207241480432,1764.0,3
28600,10.957804566202542,0.284376768492194,0.7447007601456841,0.010160885645323815,50.20355578954659,245.21480093340165,1600.0,2
28600,9.326377219431071,0.16346847098472095,0.4368383254782998,0.010025105395999706,40.89496769486879,310.2465759797602,1521.0,1
28600,11.009431322108295,0.29324873494473963,0.7926392827808083,0.010131823891344465,49.81612478437406,237.345149871026,1681.0,3
28600,4.883630575913092,0.016179680673352126,0.1,0.016014436097823756,16.188545896439596,646.5177047033218,1444.0,1
28600,13.884963067273356,0.4650781549491009,0.8257055519847204,0.01,118.10303567701283,68.43263731414767,1369.0,88
28600,6.315276356639847,0.02378376534742186,0.101078754165377,0.010006803720147308,21.266726960443325,523.3751708871958,1296.0,5
28600,11.969081902843294,0.36654212604637854,0.48230993334503947,0.01,85.4066316902981,174.41858557741864,1225.0,1
28600,7.321160273887727,0.11045677856080238,0.20571573801337223,0.010351567409852633,41.1232658677899,366.02355257366577,1156.0,1
28600,13.921793023925899,0.46503958853062743,0.8291859014236859,0.01,127.42712559985472,60.90960158732175,1089.0,1
28600,7.39149834674707,0.10042082998377432,0.21624891714009242,0.010370990348019695,35.326198817299854,387.6166765062465,841.0,2
28600,15.062557885659128,0.4665721927079318,0.5019660730363099,0.010000803432102367,181.98423004973185,44.008265273946286,1024.0,1
28600,10.950332167472217,0.2901832681354062,0.7372212896991209,0.010101628314647561,55.9647217789896,226.68780465828448,900.0,5
28600,12.713809596889982,0.39380575079985075,0.1,0.010282544286598689,100.76866567441454,125.0391073793627,961.0,1
28600,15.364387765422928,0.4673797301748472,0.5549394833500334,0.010000104260432189,137.72023516536748,100.50069722851553,784.0,1
28600,15.36911178634159,0.46650834317971673,0.5019728611513775,0.01,148.3396477249871,83.37313617626239,676.0,1
28600,12.686628561457214,0.391632213275181,0.1,0.01034652097974706,139.15726538911835,105.48348973142149,576.0,1
28600,11.145179857550815,0.29399572403789526,0.74298784890015,0.010160729056689022,65.98803966135056,226.11654871063925,625.0,2
28600,13.542596344945855,0.3955923351045381,0.27530323451540506,0.01,91.71210583604321,171.64976915177738,529.0,3
28600,12.4090908018012,0.4217526769413682,0.10060535127679965,0.010068501618503966,111.36736037560796,127.04923501519691,484.0,1
28600,9.175944853672302,0.15862657125128257,0.1,0.01010867991398381,58.891360612773404,319.7017198656381,400.0,8
28600,16.086932146741155,0.4863145194440693,0.1,0.01,173.74031943853413,55.632978651746555,361.0,2
28600,11.51780115227861,0.32298975735212815,0.23145123388656644,0.010007326858732013,99.3536614599291,179.79258204624242,441.0,1
28600,13.270062383488685,0.3722190044857555,0.3478407564164759,0.01007870477426223,123.72924019367709,165.7408207991096,324.0,1
28600,18.84181008026409,0.496504308357452,0.2698103587114773,0.010055213405419122,307.2229325476612,18.743739856699726,289.0,35
28600,14.906657582104991,0.3854288520176555,0.2236686641380774,0.010032442824583779,166.8908837931983,73.8414045856092,256.0,15
28600,19.60110081034334,0.4861061083074485,0.3300073269659763,0.010060592086821488,206.95288869010938,36.209276218832336,225.0,1
28600,19.64977210165017,0.4986458126275262,0.10129422864270302,0.01,250.67536743991715,21.743144930320515,121.0,5
28600,12.879551952851244,0.3764207136023597,0.2427712199621412,0.01,150.34802042461044,112.237351107363,169.0,2
28600,18.497602094160246,0.48632781750783205,0.3248045952381504,0.01,187.45687300412837,52.70831308526782,196.0,1
28600,19.646541745345914,0.4976296603146635,0.264485453746096,0.01,200.67476963675122,45.32944829168495,144.0,1
28600,9.152578079231663,0.16630630479007247,0.4317509094551133,0.01,76.07347056277838,284.7411479806231,64.0,2
28600,7.43364101178818,0.07176823305316599,0.1,0.010404044789244435,35.920986706390735,423.77475794033114,36.0,2
28600,59.42487919960606,0.4758051021392342,0.11989538049293164,0.01,663.3483332796798,1.4315284849350772E-7,25.0,98
28600,19.35863952371206,0.48389662424986274,0.3246769769692631,0.01,217.24936612712366,46.56816959578672,100.0,2
28600,2.818665530267358,0.14711021495105814,0.10118086327832226,0.09143488926499206,8.02860787709894,893.5079836072484,81.0,1
28600,9.180429015085785,0.16862180000677074,0.4313411537028812,0.01,57.67703847586532,304.0129911130721,49.0,1
28600,27.402502939193425,0.4885522197360686,0.12666531644101198,0.0100426604260502,371.9679059029316,10.828301764349453,16.0,4
28600,86.31445020593726,0.48695312846874983,0.35087511415677897,0.01,676.0680471546108,4.892781752915648E-7,1.0,100
28600,24.333435022779135,0.4737216641178482,0.10001336465095846,0.010000911896695606,343.5206915990422,14.462236182019566,9.0,1
28600,38.88702957341865,0.49168001630573593,0.11052319313387755,0.010059682363909707,508.92710295525507,3.065387589672165E-5,25.0,2
28600,100.0,0.4927152938900059,0.2685316513622199,0.01,615.3138188064747,1.6922924858735658E-4,0.0,100
28600,43.45342437531764,0.48073224927476593,0.1,0.010011232980493223,526.5452623783755,0.003538952286268677,1.0,36
28600,36.289955045941724,0.5,0.1,0.010000014303822096,548.143422185937,1.3801370979454482E-4,4.0,1
28600,41.18349085384695,0.4865173570988154,0.17745503764984716,0.01,561.1391941890734,5.174727020542054E-6,4.0,100
28600,39.33710460212206,0.5,0.10541885645557242,0.01017115158326589,495.4918460071454,0.007224495145294704,1.0,2
28600,19.92137431658315,0.4764061071502241,0.24793377291224666,0.01,268.7223153044274,19.32299431272849,144.0,1
28600,29.70235345079129,0.49080769623158127,0.7374183532917726,0.010015221194404709,355.03002653592165,32.98430462288102,0.0,2
28600,18.245506773499617,0.40755560448775796,0.5044090145388054,0.01,236.01289084737897,62.89776895538303,1.0,2
28600,36.35093896490886,0.48548984402933937,0.10641097198968356,0.01,396.88295530892634,5.390270598330384,0.0,50
28600,39.27786588777778,0.4930421054437447,0.11049696675806386,0.01005774599539628,409.35739872829805,1.9407498179022808,1.0,29
28600,22.32131199126979,0.47613670964286897,0.2933350581852512,0.01,327.005579436204,24.57871193664424,1.0,19
28600,36.706620844443826,0.4870866307749403,0.1068858269824307,0.010003794437033347,458.5751756913079,3.4385148871339997,0.0,100
28600,35.743891816974234,0.49423975457829145,0.1,0.010047734805572434,480.88342971998935,5.049981041731164E-4,4.0,17
28600,14.833010649212618,0.361676739449516,0.5294271700624896,0.010017267365845154,104.29533446137032,145.62920369220376,576.0,1
28600,36.3063007264306,0.48700528966601914,0.1,0.010003804217687979,577.5596981976979,4.858661978966039E-5,1.0,57
28600,14.452034299234944,0.3963527604910959,0.281492957270977,0.01000021667897024,133.18004248447403,121.98606843181265,324.0,5
28600,18.903088830047228,0.4953825802006937,0.1,0.01000304872483187,242.45931548618591,26.919923245363435,361.0,1
28600,15.324186516910942,0.48862747743187457,0.5263112576350826,0.01,159.30531312053128,78.5906871359577,676.0,2
28600,19.877552944136472,0.4870332750790771,0.32625347187269316,0.010060526285457297,296.30558019129853,12.059694989201992,49.0,1
28600,63.51059597345554,0.4991485097482846,0.1890247962327659,0.010007554074424272,634.7273358312741,1.1705923327391622E-6,0.0,37
28600,35.59882992045457,0.5,0.1,0.010184251088540094,447.872214104964,0.0335864138787331,9.0,1
28600,35.921051644681654,0.47553252809045493,0.1303859538267623,0.010000949213056377,470.6898970926038,0.026190619428410312,16.0,1
28600,8.031274304664263,0.4016201193472254,0.31877856855924824,0.01,18.2235009546801,405.61975243135396,5184.0,1
28600,67.14276294099048,0.5,0.4161229850557988,0.010000058783121196,603.4261077485362,9.061352821939092E-4,0.0,38
28600,37.17941900156732,0.4831302282240006,0.1,0.01,539.076604352829,0.0012201219979549348,0.0,21
28600,1.5133289388044333,0.0,0.10000100349751948,0.021485852191255657,0.054718467728841556,1044.0253680031446,4489.0,1
28600,7.229779546671434,0.47523723021687836,0.308734260233551,0.010025807941797424,15.888734465668605,344.32506362124246,7056.0,2
28600,35.91740879348912,0.49393736512348707,0.1,0.010011289002299133,420.76241373844925,1.1958816873715474,0.0,13
28600,10.993715492488922,0.2867290225748308,0.7827486599459131,0.010176352051157894,107.77563530323957,199.8327836782477,25.0,1
28600,3.8476916197126503,0.009004768595528382,0.1,0.010033578093094847,2.2207404658183814,748.9514781989407,4761.0,1
28600,97.55328404996519,0.4955719905638307,0.357943926003485,0.010154042591985081,696.6664767894669,5.6552944011030174E-8,0.0,44
28600,34.845963221330315,0.49081526342001536,0.12937283826035462,0.010170785038272763,387.44332869617887,9.784067739664899,0.0,2
28600,12.527705790900638,0.5,0.520506773597435,0.010071073412946415,58.287954395317975,135.12422462341743,3249.0,1
28600,34.96300376492129,0.5,0.12785181963907305,0.01017701782895991,435.82905530179966,0.1110792025419794,0.0,12
28600,19.327820553877217,0.4951569648947537,0.1,0.01000305974764478,227.17885686579967,42.544319422056,169.0,6
28600,1.6149259822191437,0.0026793792342237545,0.1,0.02019569329050925,0.02268848696354308,1061.6765048277557,7056.0,1
28600,42.75553597807539,0.49580594505841125,0.1,0.01,593.6791957248541,0.01399395309595215,0.0,100
28600,16.305344298406627,0.4025607262884529,0.4948116459199844,0.01,192.78496970253352,69.71990119969685,64.0,1
28600,24.422513410107108,0.4955664944968231,0.11613994434608627,0.01,340.2985426693859,12.781597856449219,16.0,1
28600,23.23872263203052,0.48095746613057483,0.10000327316678886,0.010005527597364524,380.1353983374437,13.454076714209146,4.0,1
28600,20.011376420097783,0.4532592874064994,0.2640228483799749,0.010000010991323078,310.96257399701693,41.833093896080314,25.0,1
28600,1.5890812516170827,0.0,0.1,0.010894910330010592,0.0016583837341630448,973.3898184262225,19600.0,5
28600,14.548307881850377,0.46759526362843573,0.8300659082192933,0.01,67.54035139447011,95.11345830337746,2704.0,1
28600,3.168994682532619,0.22900850114777604,0.3637305346626021,0.010192048693013978,0.9874631661922768,758.8190118592772,11664.0,8
28600,1.0,0.4243237039340981,6.341982070543594,0.33890689334555457,0.029737492584098156,1135.5912593509895,6084.0,1
28600,36.70128378412538,0.48557989628659654,0.11121718510927736,0.01,585.3485411542965,8.712697904933726E-4,0.0,1
28600,9.248651230088395,0.17823060331444465,0.14505706253598505,0.01012706700767459,78.8501751463681,293.23921373382404,1.0,1
28600,9.815839998583067,0.2332607197395948,0.40084409922026587,0.01,44.27637111097468,254.19828577930056,2116.0,1
28600,13.352916675001152,0.37220520913927235,0.3716719133569799,0.01007733738739575,94.45359115826483,163.9323833249919,784.0,1
28600,8.176251229623954,0.5,0.27756684914391827,0.010129261088018131,22.78095615529022,324.58723631534605,5929.0,1
28600,9.600514595585942,0.5,0.10038635956534316,0.010052672572025148,30.809624076703983,236.4395251466498,5184.0,1
28600,11.513799939834975,0.322453864710239,0.25532000866717974,0.01,97.85981285901643,204.61095537963098,400.0,1
28600,97.28122345187701,0.4869008964762968,0.10010843505742774,0.010000018268200926,428.9526811060811,0.0021875264825017477,2500.0,1
28600,9.231283210187899,0.1576493335083869,0.46308648275580433,0.01005460210760936,44.62394193768461,294.62120603669706,400.0,1
28600,3.8253177086591235,0.012147831968877712,0.1366035268108413,0.01,2.63010959508283,711.8218886205749,4761.0,1
